Client Order ID,Instrument,Side,Quantity,Price
aa952,Rose,2,790,49
aa953,Lotus,2,420,67
aa954,Rose,2,890,22
aa955,Lavender,1,270,46
aa956,Lotus,1,470,26
aa957,Tulip,2,150,100
aa958,Lotus,1,270,20
aa959,Rose,1,700,15
aa960,Tulip,1,590,55
aa961,Lotus,1,240,41
aa962,Tulip,2,530,48
aa963,Tulip,1,90,96
aa964,Orchid,1,190,27
aa965,Rose,1,220,75
aa966,Rose,1,300,74
aa967,Lotus,2,90,93
aa968,Tulip,1,730,16
aa969,Rose,2,190,48
aa970,Orchid,2,730,61
aa971,Rose,2,100,50
aa972,Tulip,1,580,67
aa973,Lotus,2,390,67
aa974,Orchid,2,970,46
aa975,Orchid,1,550,31
aa976,Orchid,1,570,60
aa977,Lavender,2,320,76
aa978,Orchid,2,660,36
aa979,Rose,2,880,83
aa980,Orchid,2,330,92
aa981,Tulip,1,750,80
aa982,Lavender,1,640,41
aa983,Tulip,2,750,37
aa984,Lotus,1,160,38
aa985,Rose,1,640,35
aa986,Lotus,2,410,97
aa987,Rose,2,970,37
aa988,Lavender,1,170,13
aa989,Orchid,2,860,17
aa990,Rose,2,900,33
aa991,Orchid,1,860,13
aa992,Tulip,1,130,23
aa993,Rose,1,510,85
aa994,Lotus,2,420,49
aa995,Lavender,2,950,23
aa996,Rose,1,970,19
aa997,Lavender,2,550,6
aa998,Tulip,2,340,57
aa999,Lotus,1,550,80
aa1000,Lotus,1,490,66
aa1001,Orchid,2,920,37
aa1002,Orchid,2,400,18
aa1003,Rose,1,740,12
aa1004,Tulip,2,510,95
aa1005,Lotus,2,720,58
aa1006,Lavender,1,160,45
aa1007,Orchid,2,160,50
aa1008,Lotus,2,810,68
aa1009,Lavender,2,590,32
aa1010,Lotus,2,790,39
aa1011,Tulip,2,240,65
aa1012,Orchid,1,250,31
aa1013,Orchid,2,930,14
aa1014,Lotus,1,300,52
aa1015,Tulip,1,70,100
aa1016,Rose,2,470,73
aa1017,Tulip,1,650,91
aa1018,Lavender,2,920,74
aa1019,Tulip,1,60,88
aa1020,Orchid,1,350,98
aa1021,Orchid,2,240,7
aa1022,Orchid,1,380,22
aa1023,Lotus,1,80,100
aa1024,Lotus,2,890,12
aa1025,Lotus,2,450,37
aa1026,Tulip,1,410,46
aa1027,Lavender,2,300,93
aa1028,Rose,1,590,40
aa1029,Tulip,2,350,56
aa1030,Orchid,1,770,37
aa1031,Tulip,1,980,90
aa1032,Tulip,1,940,98
aa1033,Lotus,1,330,33
aa1034,Orchid,1,100,11
aa1035,Tulip,2,690,97
aa1036,Lavender,1,840,97
aa1037,Orchid,1,350,52
aa1038,Orchid,1,920,81
aa1039,Tulip,1,840,8
aa1040,Orchid,1,90,60
aa1041,Orchid,2,330,30
aa1042,Lavender,2,560,23
aa1043,Orchid,2,130,54
aa1044,Rose,2,850,33
aa1045,Rose,2,530,63
aa1046,Tulip,2,540,33
aa1047,Lavender,1,860,93
aa1048,Lavender,1,960,45
aa1049,Tulip,1,130,17
aa1050,Lavender,1,880,66
aa1051,Tulip,1,830,80
aa1052,Lotus,2,280,31
aa1053,Tulip,2,650,76
aa1054,Lotus,1,340,14
aa1055,Tulip,1,90,48
aa1056,Lotus,2,760,68
aa1057,Lotus,1,750,6
aa1058,Orchid,1,780,25
aa1059,Tulip,2,940,17
aa1060,Orchid,2,710,26
aa1061,Lotus,1,980,95
aa1062,Rose,2,240,43
aa1063,Rose,1,630,1
aa1064,Lavender,1,950,24
aa1065,Tulip,2,650,1
aa1066,Lotus,1,570,51
aa1067,Lotus,2,280,80
aa1068,Lavender,1,30,80
aa1069,Rose,1,450,91
aa1070,Lavender,1,340,60
aa1071,Rose,2,660,44
aa1072,Lotus,2,900,22
aa1073,Rose,2,670,55
aa1074,Orchid,2,680,87
aa1075,Lavender,1,1000,48
aa1076,Rose,1,50,3
aa1077,Tulip,1,970,67
aa1078,Tulip,2,220,32
aa1079,Lavender,2,270,31
aa1080,Rose,1,640,86
aa1081,Orchid,1,870,89
aa1082,Lotus,1,520,93
aa1083,Rose,1,620,68
aa1084,Lotus,1,270,92
aa1085,Lavender,1,690,72
aa1086,Rose,2,90,52
aa1087,Orchid,1,610,32
aa1088,Rose,1,990,15
aa1089,Lavender,1,10,14
aa1090,Tulip,2,900,92
aa1091,Orchid,1,950,37
aa1092,Orchid,2,420,34
aa1093,Tulip,2,30,5
aa1094,Lavender,2,670,90
aa1095,Lotus,1,520,41
aa1096,Lavender,1,640,33
aa1097,Lotus,2,580,15
aa1098,Tulip,1,740,56
aa1099,Lavender,2,990,85
aa1100,Tulip,1,540,42
aa1101,Tulip,2,360,73
aa1102,Tulip,2,760,36
aa1103,Orchid,2,750,69
aa1104,Orchid,1,950,59
aa1105,Lotus,2,430,66
aa1106,Lavender,1,60,14
aa1107,Lotus,2,520,78
aa1108,Orchid,2,10,85
aa1109,Rose,2,100,93
aa1110,Lavender,1,170,53
aa1111,Tulip,1,650,28
aa1112,Lotus,1,380,36
aa1113,Lavender,1,350,10
aa1114,Lotus,1,170,12
aa1115,Orchid,2,850,80
aa1116,Tulip,1,430,45
aa1117,Orchid,2,800,61
aa1118,Tulip,1,350,75
aa1119,Rose,1,380,63
aa1120,Lavender,1,500,21
aa1121,Rose,1,190,88
aa1122,Lotus,1,940,32
aa1123,Tulip,2,290,18
aa1124,Tulip,1,590,83
aa1125,Rose,1,40,93
aa1126,Lotus,1,900,55
aa1127,Rose,1,50,84
aa1128,Tulip,2,490,65
aa1129,Lotus,2,340,38
aa1130,Lavender,2,770,81
aa1131,Rose,2,40,29
aa1132,Lavender,2,250,51
aa1133,Rose,1,270,64
aa1134,Tulip,1,730,32
aa1135,Lavender,2,130,44
aa1136,Rose,2,230,69
aa1137,Tulip,1,990,46
aa1138,Lavender,2,900,3
aa1139,Rose,1,50,70
aa1140,Orchid,2,210,47
aa1141,Lavender,2,930,24
aa1142,Orchid,1,940,87
aa1143,Lotus,1,520,56
aa1144,Lotus,1,570,59
aa1145,Orchid,2,760,51
aa1146,Lavender,2,250,31
aa1147,Orchid,2,450,66
aa1148,Lotus,2,860,74
aa1149,Rose,2,250,94
aa1150,Tulip,2,790,72
aa1151,Orchid,1,270,29
aa1152,Orchid,2,240,100
aa1153,Orchid,2,370,57
aa1154,Lavender,2,140,1
aa1155,Orchid,1,920,31
aa1156,Lavender,2,650,97
aa1157,Tulip,1,750,23
aa1158,Rose,2,80,41
aa1159,Rose,1,770,32
aa1160,Lavender,2,420,22
aa1161,Orchid,2,310,13
aa1162,Lavender,1,190,2
aa1163,Lotus,1,790,46
aa1164,Lavender,1,260,64
aa1165,Rose,1,650,74
aa1166,Rose,1,170,47
aa1167,Tulip,2,390,19
aa1168,Rose,1,690,59
aa1169,Tulip,1,470,20
aa1170,Lotus,1,650,2
aa1171,Rose,2,650,6
aa1172,Orchid,1,980,75
aa1173,Tulip,2,700,41
aa1174,Orchid,2,110,95
aa1175,Orchid,1,730,97
aa1176,Tulip,2,420,79
aa1177,Tulip,2,310,64
aa1178,Lavender,2,520,90
aa1179,Tulip,2,770,62
aa1180,Orchid,1,680,93
aa1181,Rose,1,570,46
aa1182,Lotus,2,470,2
aa1183,Rose,1,210,46
aa1184,Lavender,2,870,22
aa1185,Lavender,2,920,65
aa1186,Rose,1,100,1
aa1187,Orchid,1,40,29
aa1188,Tulip,2,40,100
aa1189,Tulip,2,740,79
aa1190,Rose,2,690,100
aa1191,Lavender,1,200,80
aa1192,Orchid,1,870,67
aa1193,Rose,2,80,40
aa1194,Orchid,2,670,3
aa1195,Orchid,2,930,30
aa1196,Lotus,1,430,87
aa1197,Rose,2,680,66
aa1198,Lavender,2,210,22
aa1199,Lotus,1,200,41
aa1200,Lotus,2,530,7
aa1201,Lotus,1,610,46
aa1202,Lotus,1,510,25
aa1203,Rose,2,530,50
aa1204,Lotus,2,10,88
aa1205,Tulip,2,330,98
aa1206,Lotus,1,720,63
aa1207,Lotus,2,150,61
aa1208,Lavender,2,640,74
aa1209,Rose,1,490,80
aa1210,Rose,2,620,51
aa1211,Lavender,1,590,92
aa1212,Lavender,2,890,81
aa1213,Lotus,2,990,27
aa1214,Tulip,1,270,46
aa1215,Orchid,2,510,72
aa1216,Rose,1,450,87
aa1217,Orchid,1,520,42
aa1218,Orchid,2,660,23
aa1219,Lotus,1,390,93
aa1220,Rose,1,840,43
aa1221,Lavender,1,840,99
aa1222,Lotus,2,580,43
aa1223,Tulip,2,200,20
aa1224,Tulip,1,770,58
aa1225,Tulip,2,370,26
aa1226,Lavender,2,240,73
aa1227,Tulip,2,540,59
aa1228,Lotus,2,290,90
aa1229,Tulip,1,890,77
aa1230,Lotus,1,210,6
aa1231,Rose,2,120,19
aa1232,Orchid,1,80,26
aa1233,Orchid,1,920,37
aa1234,Orchid,1,730,21
aa1235,Orchid,2,280,19
aa1236,Lavender,2,840,1
aa1237,Lavender,1,860,9
aa1238,Rose,2,800,26
aa1239,Lavender,2,470,50
aa1240,Tulip,1,160,69
aa1241,Orchid,1,530,65
aa1242,Tulip,2,850,55
aa1243,Tulip,2,450,20
aa1244,Lavender,2,80,30
aa1245,Rose,2,970,47
aa1246,Orchid,2,760,3
aa1247,Rose,1,610,6
aa1248,Lavender,2,890,24
aa1249,Orchid,1,740,71
aa1250,Rose,2,100,78
aa1251,Lotus,1,880,16
aa1252,Tulip,2,730,4
aa1253,Orchid,1,890,99
aa1254,Orchid,1,90,24
aa1255,Tulip,2,980,33
aa1256,Lotus,1,920,66
aa1257,Orchid,2,80,6
aa1258,Lotus,1,740,65
aa1259,Rose,2,900,88
aa1260,Lavender,1,520,86
aa1261,Orchid,2,350,3
aa1262,Rose,1,510,18
aa1263,Lotus,1,130,6
aa1264,Lotus,1,670,73
aa1265,Lavender,1,180,96
aa1266,Lotus,1,220,55
aa1267,Lavender,2,490,43
aa1268,Tulip,1,980,69
aa1269,Tulip,1,310,66
aa1270,Lavender,2,590,37
aa1271,Rose,1,40,49
aa1272,Orchid,2,730,87
aa1273,Lavender,1,950,43
aa1274,Rose,2,160,32
aa1275,Tulip,2,60,94
aa1276,Lavender,1,350,91
aa1277,Lavender,1,300,51
aa1278,Lotus,1,110,38
aa1279,Orchid,1,800,50
aa1280,Lotus,2,680,92
aa1281,Tulip,1,460,15
aa1282,Lavender,1,360,81
aa1283,Lavender,2,390,58
aa1284,Rose,2,380,46
aa1285,Orchid,1,50,36
aa1286,Rose,2,520,24
aa1287,Lavender,1,610,26
aa1288,Tulip,2,610,70
aa1289,Lavender,2,270,14
aa1290,Tulip,2,30,52
aa1291,Lotus,1,780,51
aa1292,Tulip,2,790,98
aa1293,Tulip,1,400,83
aa1294,Tulip,2,310,87
aa1295,Lotus,1,470,60
aa1296,Lavender,1,240,59
aa1297,Tulip,2,350,41
aa1298,Lavender,2,260,89
aa1299,Lotus,2,360,29
aa1300,Rose,1,590,80
aa1301,Orchid,2,470,49
aa1302,Lavender,2,330,10
aa1303,Lavender,1,840,52
aa1304,Rose,2,940,70
aa1305,Lotus,1,390,23
aa1306,Lavender,2,580,26
aa1307,Lotus,1,520,23
aa1308,Lavender,1,530,55
aa1309,Lotus,2,660,81
aa1310,Rose,1,210,6
aa1311,Lavender,2,520,4
aa1312,Lotus,1,940,37
aa1313,Lavender,1,650,79
aa1314,Tulip,1,980,65
aa1315,Rose,1,950,86
aa1316,Orchid,2,680,6
aa1317,Lotus,2,70,72
aa1318,Lotus,2,500,27
aa1319,Rose,1,530,70
aa1320,Tulip,1,920,7
aa1321,Lotus,1,380,86
aa1322,Lavender,1,840,39
aa1323,Lotus,1,70,82
aa1324,Tulip,1,760,42
aa1325,Lotus,2,770,32
aa1326,Lavender,1,620,23
aa1327,Rose,1,320,75
aa1328,Lavender,1,440,97
aa1329,Lotus,2,790,86
aa1330,Tulip,1,420,27
aa1331,Tulip,2,800,92
aa1332,Lotus,2,890,92
aa1333,Lavender,2,40,57
aa1334,Tulip,1,480,86
aa1335,Tulip,2,550,88
aa1336,Orchid,2,530,82
aa1337,Tulip,2,380,65
aa1338,Orchid,2,550,9
aa1339,Orchid,1,820,96
aa1340,Tulip,2,700,70
aa1341,Rose,2,180,39
aa1342,Rose,1,620,43
aa1343,Lotus,1,370,75
aa1344,Lavender,1,70,74
aa1345,Orchid,2,380,97
aa1346,Tulip,2,880,57
aa1347,Lavender,2,860,22
aa1348,Rose,1,200,19
aa1349,Lotus,2,900,79
aa1350,Tulip,1,90,21
aa1351,Lavender,2,980,47
aa1352,Tulip,2,200,37
aa1353,Lotus,2,940,63
aa1354,Rose,1,840,13
aa1355,Tulip,2,770,49
aa1356,Lotus,1,610,20
aa1357,Tulip,2,170,61
aa1358,Rose,1,140,76
aa1359,Lotus,2,360,41
aa1360,Lotus,1,40,62
aa1361,Lotus,2,980,6
aa1362,Rose,2,210,34
aa1363,Orchid,1,830,81
aa1364,Lavender,1,560,2
aa1365,Orchid,2,90,76
aa1366,Orchid,2,50,5
aa1367,Orchid,1,930,42
aa1368,Lavender,2,740,98
aa1369,Rose,1,800,33
aa1370,Rose,1,120,91
aa1371,Rose,2,670,21
aa1372,Rose,1,90,87
aa1373,Orchid,1,690,98
aa1374,Lotus,2,810,66
aa1375,Lotus,2,590,64
aa1376,Lotus,2,930,26
aa1377,Rose,2,740,70
aa1378,Lavender,2,120,93
aa1379,Tulip,2,110,87
aa1380,Lavender,2,980,53
aa1381,Tulip,2,600,21
aa1382,Lotus,1,280,57
aa1383,Orchid,1,590,72
aa1384,Lavender,1,450,3
aa1385,Lotus,1,310,6
aa1386,Lotus,1,240,46
aa1387,Orchid,2,100,94
aa1388,Lavender,2,730,35
aa1389,Lotus,1,230,8
aa1390,Lotus,1,740,47
aa1391,Tulip,1,290,78
aa1392,Lavender,2,880,89
aa1393,Rose,2,480,85
aa1394,Lavender,2,410,64
aa1395,Lotus,1,580,39
aa1396,Lavender,2,630,77
aa1397,Lavender,1,820,44
aa1398,Orchid,2,700,79
aa1399,Lavender,2,730,12
aa1400,Orchid,2,780,29
aa1401,Rose,2,130,6
aa1402,Lavender,2,740,14
aa1403,Tulip,1,860,1
aa1404,Tulip,2,370,22
aa1405,Orchid,1,310,29
aa1406,Lavender,2,350,100
aa1407,Lavender,1,50,19
aa1408,Tulip,2,440,81
aa1409,Rose,1,430,42
aa1410,Tulip,2,130,78
aa1411,Orchid,2,340,12
aa1412,Lotus,1,580,73
aa1413,Orchid,2,510,4
aa1414,Rose,1,870,47
aa1415,Orchid,2,680,53
aa1416,Rose,1,400,58
aa1417,Rose,2,260,48
aa1418,Lavender,1,580,79
aa1419,Tulip,2,870,79
aa1420,Tulip,2,10,97
aa1421,Lavender,1,490,73
aa1422,Rose,2,630,80
aa1423,Tulip,2,240,82
aa1424,Lotus,2,650,99
aa1425,Lotus,2,650,9
aa1426,Lotus,2,300,77
aa1427,Lavender,1,350,97
aa1428,Lavender,1,900,95
aa1429,Lotus,2,920,79
aa1430,Lotus,1,590,19
aa1431,Lotus,2,820,90
aa1432,Lavender,1,600,67
aa1433,Orchid,2,300,37
aa1434,Lotus,2,630,51
aa1435,Tulip,2,220,61
aa1436,Tulip,2,360,33
aa1437,Tulip,1,710,94
aa1438,Lavender,1,750,83
aa1439,Orchid,2,440,19
aa1440,Orchid,1,320,39
aa1441,Orchid,2,500,34
aa1442,Tulip,1,670,70
aa1443,Rose,1,300,23
aa1444,Tulip,2,320,82
aa1445,Orchid,2,400,90
aa1446,Tulip,2,290,85
aa1447,Orchid,2,30,9
aa1448,Lotus,2,200,89
aa1449,Tulip,2,330,81
aa1450,Tulip,1,190,50
aa1451,Orchid,2,250,36
aa1452,Rose,1,30,33
aa1453,Lotus,2,370,75
aa1454,Orchid,2,380,28
aa1455,Rose,1,450,21
aa1456,Lotus,1,270,17
aa1457,Lotus,1,60,41
aa1458,Lavender,1,640,68
aa1459,Orchid,1,640,78
aa1460,Orchid,2,250,69
aa1461,Orchid,2,640,50
aa1462,Tulip,2,410,87
aa1463,Rose,2,130,40
aa1464,Lavender,2,140,52
aa1465,Tulip,1,620,17
aa1466,Rose,1,10,14
aa1467,Lotus,1,190,42
aa1468,Tulip,1,180,7
aa1469,Lavender,1,150,5
aa1470,Rose,2,120,66
aa1471,Lavender,1,380,32
aa1472,Lavender,2,230,94
aa1473,Lotus,1,400,100
aa1474,Lavender,2,790,54
aa1475,Rose,1,40,53
aa1476,Lavender,2,70,82
aa1477,Tulip,1,880,59
aa1478,Tulip,1,740,65
aa1479,Rose,2,140,26
aa1480,Rose,2,640,51
aa1481,Lavender,2,550,30
aa1482,Orchid,2,190,68
aa1483,Lavender,2,350,40
aa1484,Rose,2,890,97
aa1485,Lotus,1,770,85
aa1486,Lotus,2,560,32
aa1487,Orchid,1,50,75
aa1488,Orchid,2,690,81
aa1489,Lavender,1,340,56
aa1490,Orchid,1,50,19
aa1491,Tulip,1,650,37
aa1492,Orchid,1,170,68
aa1493,Rose,1,20,84
aa1494,Orchid,1,290,57
aa1495,Tulip,1,690,92
aa1496,Lotus,2,310,23
aa1497,Orchid,1,520,86
aa1498,Rose,1,160,68
aa1499,Orchid,2,1000,55
aa1500,Rose,1,440,81
aa1501,Rose,2,190,12
aa1502,Lavender,2,890,98
aa1503,Rose,2,340,19
aa1504,Rose,1,310,54
aa1505,Lotus,2,770,44
aa1506,Orchid,2,780,72
aa1507,Rose,1,920,32
aa1508,Lavender,1,920,67
aa1509,Rose,1,150,44
aa1510,Lavender,1,590,36
aa1511,Lotus,2,920,9
aa1512,Lotus,1,110,77
aa1513,Lotus,1,670,29
aa1514,Orchid,2,690,93
aa1515,Tulip,2,980,16
aa1516,Orchid,2,110,30
aa1517,Tulip,1,580,57
aa1518,Tulip,2,380,61
aa1519,Lotus,1,10,35
aa1520,Lotus,2,760,83
aa1521,Tulip,2,960,52
aa1522,Orchid,1,920,3
aa1523,Lotus,2,330,40
aa1524,Lavender,1,80,54
aa1525,Tulip,1,60,34
aa1526,Orchid,1,820,98
aa1527,Orchid,2,360,81
aa1528,Lavender,1,440,51
aa1529,Lotus,1,650,8
aa1530,Rose,2,350,32
aa1531,Rose,2,200,61
aa1532,Orchid,1,130,69
aa1533,Lotus,2,830,17
aa1534,Lotus,2,480,60
aa1535,Lotus,1,610,37
aa1536,Tulip,1,40,98
aa1537,Lavender,2,530,89
aa1538,Orchid,1,430,69
aa1539,Rose,2,870,62
aa1540,Lavender,1,300,54
aa1541,Lotus,1,50,10
aa1542,Lavender,1,60,69
aa1543,Lavender,2,290,20
aa1544,Tulip,1,20,28
aa1545,Lotus,1,410,86
aa1546,Orchid,2,670,86
aa1547,Tulip,2,320,77
aa1548,Tulip,2,990,61
aa1549,Lavender,1,770,30
aa1550,Lavender,2,730,33
aa1551,Lotus,2,540,15
aa1552,Rose,1,460,7
aa1553,Rose,2,370,72
aa1554,Lavender,2,560,24
aa1555,Lavender,2,540,71
aa1556,Lotus,1,230,15
aa1557,Lotus,2,770,74
aa1558,Rose,2,360,98
aa1559,Lavender,1,140,69
aa1560,Tulip,2,330,78
aa1561,Orchid,1,830,58
aa1562,Lotus,1,110,99
aa1563,Orchid,1,820,75
aa1564,Tulip,2,690,63
aa1565,Lavender,1,150,34
aa1566,Lavender,2,310,96
aa1567,Lavender,1,840,79
aa1568,Tulip,1,500,29
aa1569,Lotus,1,780,4
aa1570,Rose,2,30,16
aa1571,Lotus,2,70,73
aa1572,Lotus,2,850,89
aa1573,Orchid,2,520,49
aa1574,Rose,2,230,3
aa1575,Rose,1,320,61
aa1576,Lavender,1,140,86
aa1577,Lavender,1,60,80
aa1578,Lotus,1,990,58
aa1579,Rose,2,910,43
aa1580,Rose,1,350,17
aa1581,Rose,2,840,20
aa1582,Lotus,2,240,28
aa1583,Lavender,2,400,71
aa1584,Lotus,1,910,99
aa1585,Tulip,1,690,43
aa1586,Tulip,1,770,44
aa1587,Rose,1,830,62
aa1588,Rose,1,740,5
aa1589,Orchid,2,300,38
aa1590,Tulip,2,590,78
aa1591,Orchid,2,900,30
aa1592,Tulip,1,80,40
aa1593,Rose,1,610,72
aa1594,Lavender,1,200,45
aa1595,Lavender,2,560,84
aa1596,Lotus,2,120,75
aa1597,Rose,2,140,45
aa1598,Lotus,1,240,91
aa1599,Lotus,2,930,46
aa1600,Lavender,2,540,11
aa1601,Orchid,1,750,16
aa1602,Lavender,1,440,58
aa1603,Tulip,2,130,86
aa1604,Rose,2,950,45
aa1605,Lotus,1,540,35
aa1606,Lavender,2,550,37
aa1607,Orchid,2,410,4
aa1608,Tulip,1,440,16
aa1609,Lotus,2,420,31
aa1610,Lotus,1,790,5
aa1611,Lavender,1,410,57
aa1612,Tulip,2,760,73
aa1613,Tulip,1,850,22
aa1614,Orchid,1,170,17
aa1615,Tulip,1,110,6
aa1616,Rose,1,490,46
aa1617,Rose,1,400,82
aa1618,Lavender,1,280,36
aa1619,Rose,1,180,6
aa1620,Tulip,1,800,83
aa1621,Rose,2,270,28
aa1622,Orchid,1,140,59
aa1623,Tulip,1,150,75
aa1624,Lotus,1,30,20
aa1625,Lavender,2,420,97
aa1626,Rose,1,570,2
aa1627,Rose,1,110,68
aa1628,Rose,2,30,43
aa1629,Tulip,2,840,57
aa1630,Lotus,2,400,77
aa1631,Lavender,1,610,89
aa1632,Rose,1,650,40
aa1633,Tulip,1,520,49
aa1634,Rose,1,50,38
aa1635,Tulip,1,140,51
aa1636,Lotus,2,610,96
aa1637,Tulip,2,290,94
aa1638,Lotus,2,720,41
aa1639,Tulip,2,610,33
aa1640,Lavender,2,300,6
aa1641,Lavender,2,760,89
aa1642,Orchid,1,20,28
aa1643,Orchid,1,950,69
aa1644,Orchid,1,740,24
aa1645,Lotus,2,530,74
aa1646,Orchid,1,930,83
aa1647,Tulip,1,830,82
aa1648,Rose,1,570,53
aa1649,Tulip,2,870,71
aa1650,Lavender,2,230,68
aa1651,Tulip,1,640,87
aa1652,Tulip,2,190,39
aa1653,Tulip,2,610,52
aa1654,Lotus,2,520,86
aa1655,Lotus,1,610,36
aa1656,Tulip,2,670,74
aa1657,Lavender,2,970,29
aa1658,Orchid,1,270,41
aa1659,Lavender,2,130,1
aa1660,Lavender,2,990,29
aa1661,Tulip,1,20,64
aa1662,Rose,2,50,72
aa1663,Orchid,2,960,72
aa1664,Tulip,1,620,90
aa1665,Lotus,1,870,54
aa1666,Rose,2,690,34
aa1667,Lotus,1,340,81
aa1668,Orchid,2,160,65
aa1669,Lavender,2,90,93
aa1670,Lavender,1,140,69
aa1671,Rose,1,180,34
aa1672,Orchid,2,900,60
aa1673,Orchid,2,260,81
aa1674,Rose,1,840,27
aa1675,Tulip,2,730,27
aa1676,Lotus,1,90,35
aa1677,Lotus,1,90,7
aa1678,Lotus,1,220,62
aa1679,Lotus,2,420,75
aa1680,Orchid,1,170,50
aa1681,Lavender,2,640,55
aa1682,Lotus,1,390,32
aa1683,Tulip,2,490,19
aa1684,Orchid,2,520,77
aa1685,Lotus,2,320,50
aa1686,Tulip,2,400,87
aa1687,Lavender,2,150,32
aa1688,Tulip,2,420,61
aa1689,Tulip,1,70,48
aa1690,Orchid,2,160,93
aa1691,Lavender,1,170,50
aa1692,Lavender,1,990,42
aa1693,Rose,1,140,1
aa1694,Orchid,2,190,14
aa1695,Lavender,2,940,98
aa1696,Lotus,2,480,14
aa1697,Lotus,1,50,53
aa1698,Rose,2,320,50
aa1699,Lotus,2,620,34
aa1700,Orchid,2,900,60
aa1701,Rose,2,180,17
aa1702,Rose,1,60,17
aa1703,Lotus,2,580,32
aa1704,Lotus,2,360,83
aa1705,Lotus,1,780,53
aa1706,Rose,1,500,63
aa1707,Lotus,2,220,26
aa1708,Lavender,1,710,65
aa1709,Lavender,2,200,62
aa1710,Lavender,1,580,78
aa1711,Orchid,1,850,2
aa1712,Rose,1,630,5
aa1713,Orchid,1,530,74
aa1714,Lavender,2,910,69
aa1715,Lotus,2,680,4
aa1716,Rose,2,370,22
aa1717,Tulip,2,520,59
aa1718,Orchid,2,960,60
aa1719,Lotus,1,770,65
aa1720,Lotus,2,330,96
aa1721,Lavender,1,590,25
aa1722,Lavender,2,200,81
aa1723,Orchid,1,310,91
aa1724,Lavender,1,760,85
aa1725,Lotus,2,600,24
aa1726,Lavender,2,490,7
aa1727,Lotus,1,410,6
aa1728,Orchid,2,170,70
aa1729,Lotus,1,640,80
aa1730,Orchid,1,470,55
aa1731,Lotus,2,40,87
aa1732,Rose,2,870,64
aa1733,Tulip,2,220,36
aa1734,Orchid,2,740,45
aa1735,Lotus,1,190,88
aa1736,Orchid,2,980,82
aa1737,Lavender,1,880,61
aa1738,Lavender,1,210,10
aa1739,Lavender,1,610,22
aa1740,Rose,2,180,63
aa1741,Tulip,2,440,91
aa1742,Tulip,1,620,43
aa1743,Lavender,2,750,3
aa1744,Tulip,2,150,56
aa1745,Lavender,1,490,62
aa1746,Orchid,1,530,55
aa1747,Rose,1,750,24
aa1748,Orchid,2,960,63
aa1749,Lavender,1,640,39
aa1750,Orchid,1,370,89
aa1751,Orchid,2,660,67
aa1752,Lotus,1,470,4
aa1753,Lotus,2,60,76
aa1754,Tulip,1,290,21
aa1755,Rose,2,400,94
aa1756,Rose,1,560,45
aa1757,Rose,1,380,76
aa1758,Lavender,2,690,58
aa1759,Rose,1,230,48
aa1760,Tulip,1,20,23
aa1761,Rose,2,650,68
aa1762,Lavender,1,670,75
aa1763,Tulip,1,150,94
aa1764,Orchid,2,320,9
aa1765,Lavender,2,320,6
aa1766,Lavender,1,440,21
aa1767,Rose,2,590,21
aa1768,Lotus,2,930,7
aa1769,Orchid,2,40,8
aa1770,Tulip,2,30,65
aa1771,Orchid,2,450,65
aa1772,Lotus,2,960,18
aa1773,Rose,2,760,47
aa1774,Lotus,2,80,37
aa1775,Rose,1,880,80
aa1776,Lavender,1,960,2
aa1777,Lavender,2,20,15
aa1778,Lavender,2,950,43
aa1779,Rose,2,150,30
aa1780,Lavender,1,490,54
aa1781,Lotus,2,740,43
aa1782,Orchid,1,980,48
aa1783,Orchid,1,250,62
aa1784,Tulip,1,450,65
aa1785,Rose,2,830,32
aa1786,Lavender,2,70,49
aa1787,Lavender,1,780,22
aa1788,Rose,2,940,12
aa1789,Lavender,2,620,32
aa1790,Orchid,2,20,24
aa1791,Tulip,2,310,43
aa1792,Rose,2,850,90
aa1793,Orchid,2,200,57
aa1794,Rose,2,130,85
aa1795,Tulip,2,1000,96
aa1796,Tulip,1,730,40
aa1797,Orchid,2,660,44
aa1798,Lavender,1,700,95
aa1799,Orchid,2,970,14
aa1800,Orchid,1,720,56
aa1801,Orchid,1,50,35
aa1802,Lotus,1,50,100
aa1803,Lavender,2,870,9
aa1804,Tulip,1,200,44
aa1805,Orchid,1,480,68
aa1806,Rose,1,310,72
aa1807,Rose,1,930,40
aa1808,Lotus,2,360,45
aa1809,Orchid,1,600,99
aa1810,Lotus,1,280,81
aa1811,Rose,2,800,25
aa1812,Rose,1,980,76
aa1813,Tulip,1,490,46
aa1814,Lotus,1,730,20
aa1815,Rose,2,10,49
aa1816,Lavender,1,180,7
aa1817,Orchid,1,210,8
aa1818,Lavender,1,900,80
aa1819,Rose,2,930,12
aa1820,Tulip,2,510,76
aa1821,Lavender,2,10,29
aa1822,Tulip,2,660,15
aa1823,Rose,2,330,58
aa1824,Lotus,1,880,74
aa1825,Rose,1,530,30
aa1826,Lavender,1,460,68
aa1827,Orchid,1,370,74
aa1828,Tulip,2,680,50
aa1829,Lotus,2,520,43
aa1830,Lavender,1,860,50
aa1831,Lavender,1,970,51
aa1832,Lavender,1,510,34
aa1833,Lavender,1,600,99
aa1834,Rose,2,580,8
aa1835,Lotus,2,900,71
aa1836,Lavender,2,100,15
aa1837,Tulip,2,610,60
aa1838,Orchid,2,320,84
